Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),276
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,792158.42
Extraction Timestamp,20250727_200153
Monthly Income,"12,000.00"
Total Investment Amount,"1,217,309.52"
Total Investment Final Value,"2,830,000.75"
Total Investment Profit After Tax,"851,717.98"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"9,359.07"
Weighted Cost (should be ~0),-0.24
Weighted Investment Profit,"1,094,690.25"
Weighted Calculation Converged,Yes
