Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),228
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,220694.83
Extraction Timestamp,20250727_164015
Monthly Income,"12,000.00"
Total Investment Amount,"1,272,985.11"
Total Investment Final Value,"2,695,710.46"
Total Investment Profit After Tax,"732,574.71"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"6,513.03"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"463,014.50"
Weighted Calculation Converged,Yes
