Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),336
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,464580.09
Extraction Timestamp,20250727_153627
Monthly Income,"12,000.00"
Total Investment Amount,"2,048,301.49"
Total Investment Final Value,"6,616,429.13"
Total Investment Profit After Tax,"2,528,013.94"
Effective Annual Return After Tax,3.77%
Weighted Monthly Payment (30 years),"7,045.62"
Weighted Cost (should be ~0),0.35
Weighted Investment Profit,"983,698.86"
Weighted Calculation Converged,Yes
