Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),348
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,1118668.28
Extraction Timestamp,20250728_111225
Monthly Income,"12,000.00"
Total Investment Amount,"1,408,201.18"
Total Investment Final Value,"4,626,468.93"
Total Investment Profit After Tax,"1,792,945.15"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"10,550.26"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"1,767,798.70"
Weighted Calculation Converged,Yes
