Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),132
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,224165.36
Extraction Timestamp,20250727_225732
Monthly Income,"12,000.00"
Total Investment Amount,"240,478.71"
Total Investment Final Value,"347,148.62"
Total Investment Profit After Tax,"50,919.16"
Effective Annual Return After Tax,2.92%
Weighted Monthly Payment (30 years),"8,099.68"
Weighted Cost (should be ~0),-0.25
Weighted Investment Profit,"343,521.04"
Weighted Calculation Converged,Yes
