Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),168
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,448394.67
Extraction Timestamp,20250728_105035
Monthly Income,"12,000.00"
Total Investment Amount,"323,636.35"
Total Investment Final Value,"518,518.09"
Total Investment Profit After Tax,"95,478.66"
Effective Annual Return After Tax,2.96%
Weighted Monthly Payment (30 years),"9,409.61"
Weighted Cost (should be ~0),-0.31
Weighted Investment Profit,"692,363.34"
Weighted Calculation Converged,Yes
