Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),228
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,271813.85
Extraction Timestamp,20250727_175951
Monthly Income,"12,000.00"
Total Investment Amount,"1,042,594.24"
Total Investment Final Value,"2,298,767.14"
Total Investment Profit After Tax,"649,174.06"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"7,599.09"
Weighted Cost (should be ~0),0.98
Weighted Investment Profit,"693,406.73"
Weighted Calculation Converged,Yes
