Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),180
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,300675.62
Extraction Timestamp,20250727_162455
Monthly Income,"12,000.00"
Total Investment Amount,"645,002.58"
Total Investment Final Value,"1,132,950.29"
Total Investment Profit After Tax,"242,451.86"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"7,916.67"
Weighted Cost (should be ~0),0.44
Weighted Investment Profit,"514,997.86"
Weighted Calculation Converged,Yes
