Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),288
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,588265.51
Extraction Timestamp,20250727_155236
Monthly Income,"12,000.00"
Total Investment Amount,"1,737,117.66"
Total Investment Final Value,"4,238,373.84"
Total Investment Profit After Tax,"1,330,977.42"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"7,383.10"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"718,882.48"
Weighted Calculation Converged,Yes
