Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),348
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,891504.80
Extraction Timestamp,20250727_172423
Monthly Income,"12,000.00"
Total Investment Amount,"1,928,486.63"
Total Investment Final Value,"5,973,387.24"
Total Investment Profit After Tax,"2,240,053.48"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"8,693.57"
Weighted Cost (should be ~0),0.38
Weighted Investment Profit,"1,247,513.75"
Weighted Calculation Converged,Yes
