Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),156
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,433249.82
Extraction Timestamp,20250727_185742
Monthly Income,"12,000.00"
Total Investment Amount,"280,182.61"
Total Investment Final Value,"404,036.35"
Total Investment Profit After Tax,"59,457.08"
Effective Annual Return After Tax,2.46%
Weighted Monthly Payment (30 years),"9,216.07"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"591,817.26"
Weighted Calculation Converged,Yes
