Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),120
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,169039.81
Extraction Timestamp,20250727_194933
Monthly Income,"12,000.00"
Total Investment Amount,"91,130.60"
Total Investment Final Value,"138,839.83"
Total Investment Profit After Tax,"22,819.81"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"8,382.66"
Weighted Cost (should be ~0),0.33
Weighted Investment Profit,"348,869.72"
Weighted Calculation Converged,Yes
