Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),204
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,528428.49
Extraction Timestamp,20250728_095623
Monthly Income,"12,000.00"
Total Investment Amount,"727,735.42"
Total Investment Final Value,"1,304,312.45"
Total Investment Profit After Tax,"289,411.62"
Effective Annual Return After Tax,3.03%
Weighted Monthly Payment (30 years),"8,814.26"
Weighted Cost (should be ~0),-0.53
Weighted Investment Profit,"720,264.05"
Weighted Calculation Converged,Yes
