Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),132
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,258609.34
Extraction Timestamp,20250727_162113
Monthly Income,"12,000.00"
Total Investment Amount,"67,640.48"
Total Investment Final Value,"113,350.97"
Total Investment Profit After Tax,"22,185.03"
Effective Annual Return After Tax,4.16%
Weighted Monthly Payment (30 years),"9,178.21"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"516,359.61"
Weighted Calculation Converged,Yes
