Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),120
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,153854.86
Extraction Timestamp,20250727_225131
Monthly Income,"12,000.00"
Total Investment Amount,"118,722.04"
Total Investment Final Value,"178,646.65"
Total Investment Profit After Tax,"28,623.36"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"8,185.05"
Weighted Cost (should be ~0),-0.63
Weighted Investment Profit,"321,277.33"
Weighted Calculation Converged,Yes
