Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),312
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,775584.66
Extraction Timestamp,20250727_190625
Monthly Income,"12,000.00"
Total Investment Amount,"1,452,648.32"
Total Investment Final Value,"4,160,313.59"
Total Investment Profit After Tax,"1,474,090.28"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"9,162.01"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"1,291,351.48"
Weighted Calculation Converged,Yes
