Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),288
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,700120.09
Extraction Timestamp,20250727_190418
Monthly Income,"12,000.00"
Total Investment Amount,"1,290,297.13"
Total Investment Final Value,"3,363,154.16"
Total Investment Profit After Tax,"1,110,849.69"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"9,086.30"
Weighted Cost (should be ~0),0.01
Weighted Investment Profit,"1,165,702.88"
Weighted Calculation Converged,Yes
