Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),252
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,757375.86
Extraction Timestamp,20250727_232445
Monthly Income,"12,000.00"
Total Investment Amount,"872,456.94"
Total Investment Final Value,"1,914,023.82"
Total Investment Profit After Tax,"543,202.79"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"9,974.26"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"1,151,543.95"
Weighted Calculation Converged,Yes
