Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),264
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,815484.75
Extraction Timestamp,20250727_233917
Monthly Income,"12,000.00"
Total Investment Amount,"899,887.27"
Total Investment Final Value,"2,089,948.52"
Total Investment Profit After Tax,"626,668.56"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"10,247.52"
Weighted Cost (should be ~0),0.27
Weighted Investment Profit,"1,268,113.00"
Weighted Calculation Converged,Yes
