Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),324
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,375548.67
Extraction Timestamp,20250727_155330
Monthly Income,"12,000.00"
Total Investment Amount,"2,145,920.17"
Total Investment Final Value,"6,474,435.13"
Total Investment Profit After Tax,"2,373,518.39"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"6,325.81"
Weighted Cost (should be ~0),-0.14
Weighted Investment Profit,"742,079.69"
Weighted Calculation Converged,Yes
