Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),192
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,218310.46
Extraction Timestamp,20250727_193220
Monthly Income,"12,000.00"
Total Investment Amount,"954,866.79"
Total Investment Final Value,"1,741,075.24"
Total Investment Profit After Tax,"393,777.20"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"6,695.64"
Weighted Cost (should be ~0),0.04
Weighted Investment Profit,"349,133.24"
Weighted Calculation Converged,Yes
