Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),276
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,731573.68
Extraction Timestamp,20250728_085157
Monthly Income,"12,000.00"
Total Investment Amount,"1,042,939.69"
Total Investment Final Value,"2,659,292.65"
Total Investment Profit After Tax,"861,383.55"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"9,755.51"
Weighted Cost (should be ~0),-0.34
Weighted Investment Profit,"1,269,059.97"
Weighted Calculation Converged,Yes
