Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),312
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,575701.74
Extraction Timestamp,20250727_225103
Monthly Income,"12,000.00"
Total Investment Amount,"1,892,375.31"
Total Investment Final Value,"5,233,858.68"
Total Investment Profit After Tax,"1,812,503.71"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"7,365.79"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"851,624.86"
Weighted Calculation Converged,Yes
