Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),300
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,327757.00
Extraction Timestamp,20250727_181834
Monthly Income,"12,000.00"
Total Investment Amount,"1,781,833.53"
Total Investment Final Value,"5,075,240.27"
Total Investment Profit After Tax,"1,783,541.60"
Effective Annual Return After Tax,3.76%
Weighted Monthly Payment (30 years),"6,823.94"
Weighted Cost (should be ~0),-0.54
Weighted Investment Profit,"818,165.93"
Weighted Calculation Converged,Yes
