Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),312
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,517056.44
Extraction Timestamp,20250727_194123
Monthly Income,"12,000.00"
Total Investment Amount,"1,711,176.54"
Total Investment Final Value,"5,038,384.30"
Total Investment Profit After Tax,"1,814,330.58"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"7,739.72"
Weighted Cost (should be ~0),-0.33
Weighted Investment Profit,"1,032,823.13"
Weighted Calculation Converged,Yes
