Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),336
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1006372.70
Extraction Timestamp,20250728_092250
Monthly Income,"12,000.00"
Total Investment Amount,"1,180,971.07"
Total Investment Final Value,"4,086,083.94"
Total Investment Profit After Tax,"1,617,683.93"
Effective Annual Return After Tax,4.01%
Weighted Monthly Payment (30 years),"10,707.59"
Weighted Cost (should be ~0),-0.04
Weighted Investment Profit,"1,851,028.89"
Weighted Calculation Converged,Yes
