Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),276
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,508073.61
Extraction Timestamp,20250727_230428
Monthly Income,"12,000.00"
Total Investment Amount,"1,533,404.67"
Total Investment Final Value,"3,731,351.02"
Total Investment Profit After Tax,"1,165,427.63"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"7,564.15"
Weighted Cost (should be ~0),0.85
Weighted Investment Profit,"778,596.18"
Weighted Calculation Converged,Yes
