Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),360
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,905325.99
Extraction Timestamp,20250727_233115
Monthly Income,"12,000.00"
Total Investment Amount,"1,734,829.71"
Total Investment Final Value,"6,161,667.15"
Total Investment Profit After Tax,"2,487,658.61"
Effective Annual Return After Tax,3.81%
Weighted Monthly Payment (30 years),"9,279.31"
Weighted Cost (should be ~0),-0.44
Weighted Investment Profit,"1,585,169.85"
Weighted Calculation Converged,Yes
