Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),192
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,466248.31
Extraction Timestamp,20250728_083550
Monthly Income,"12,000.00"
Total Investment Amount,"678,134.55"
Total Investment Final Value,"1,168,156.71"
Total Investment Profit After Tax,"243,844.35"
Effective Annual Return After Tax,2.99%
Weighted Monthly Payment (30 years),"8,535.60"
Weighted Cost (should be ~0),0.41
Weighted Investment Profit,"625,865.86"
Weighted Calculation Converged,Yes
