Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),276
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,346534.90
Extraction Timestamp,20250727_180242
Monthly Income,"12,000.00"
Total Investment Amount,"1,427,978.47"
Total Investment Final Value,"3,782,697.83"
Total Investment Profit After Tax,"1,257,397.57"
Effective Annual Return After Tax,3.80%
Weighted Monthly Payment (30 years),"7,526.29"
Weighted Cost (should be ~0),0.19
Weighted Investment Profit,"884,021.71"
Weighted Calculation Converged,Yes
