Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),276
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,589837.20
Extraction Timestamp,20250727_150740
Monthly Income,"12,000.00"
Total Investment Amount,"1,280,888.09"
Total Investment Final Value,"3,221,233.74"
Total Investment Profit After Tax,"1,032,273.52"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"8,616.28"
Weighted Cost (should be ~0),-0.04
Weighted Investment Profit,"1,031,111.87"
Weighted Calculation Converged,Yes
