Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),360
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,360
Total Mortgage Interest,1691996.08
Extraction Timestamp,20250729_051056
Monthly Income,"12,000.00"
Total Investment Amount,"850,718.49"
Total Investment Final Value,"4,415,503.31"
Total Investment Profit After Tax,"2,047,058.22"
Effective Annual Return After Tax,5.05%
Weighted Monthly Payment (30 years),"12,097.76"
Weighted Cost (should be ~0),0.47
Weighted Investment Profit,"2,718,912.04"
Weighted Calculation Converged,Yes
