Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),240
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,702318.01
Extraction Timestamp,20250727_190239
Monthly Income,"12,000.00"
Total Investment Amount,"644,360.28"
Total Investment Final Value,"1,463,735.77"
Total Investment Profit After Tax,"427,104.53"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"10,427.41"
Weighted Cost (should be ~0),-0.83
Weighted Investment Profit,"1,235,638.89"
Weighted Calculation Converged,Yes
