Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),156
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,425396.37
Extraction Timestamp,20250727_181935
Monthly Income,"12,000.00"
Total Investment Amount,"319,175.86"
Total Investment Final Value,"459,278.90"
Total Investment Profit After Tax,"67,199.86"
Effective Annual Return After Tax,2.44%
Weighted Monthly Payment (30 years),"8,999.83"
Weighted Cost (should be ~0),0.30
Weighted Investment Profit,"552,824.44"
Weighted Calculation Converged,Yes
