Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),312
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,345421.04
Extraction Timestamp,20250727_150749
Monthly Income,"12,000.00"
Total Investment Amount,"2,122,656.00"
Total Investment Final Value,"6,039,928.60"
Total Investment Profit After Tax,"2,129,602.45"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"6,063.72"
Weighted Cost (should be ~0),0.90
Weighted Investment Profit,"621,344.90"
Weighted Calculation Converged,Yes
