Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),264
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,319102.73
Extraction Timestamp,20250727_173228
Monthly Income,"12,000.00"
Total Investment Amount,"1,396,269.29"
Total Investment Final Value,"3,480,354.27"
Total Investment Profit After Tax,"1,102,733.40"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"7,293.57"
Weighted Cost (should be ~0),0.08
Weighted Investment Profit,"771,730.79"
Weighted Calculation Converged,Yes
