Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),156
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,268310.69
Extraction Timestamp,20250727_225834
Monthly Income,"12,000.00"
Total Investment Amount,"460,828.37"
Total Investment Final Value,"730,027.46"
Total Investment Profit After Tax,"131,079.06"
Effective Annual Return After Tax,3.11%
Weighted Monthly Payment (30 years),"7,926.76"
Weighted Cost (should be ~0),-0.01
Weighted Investment Profit,"411,171.62"
Weighted Calculation Converged,Yes
