Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),144
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,241728.36
Extraction Timestamp,20250727_175753
Monthly Income,"12,000.00"
Total Investment Amount,"265,850.64"
Total Investment Final Value,"422,982.07"
Total Investment Profit After Tax,"76,241.25"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"8,475.93"
Weighted Cost (should be ~0),0.41
Weighted Investment Profit,"462,149.77"
Weighted Calculation Converged,Yes
