Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),276
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,447741.72
Extraction Timestamp,20250727_173506
Monthly Income,"12,000.00"
Total Investment Amount,"1,561,726.22"
Total Investment Final Value,"3,861,433.34"
Total Investment Profit After Tax,"1,221,141.95"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"7,313.64"
Weighted Cost (should be ~0),-0.17
Weighted Investment Profit,"750,273.61"
Weighted Calculation Converged,Yes
