Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),336
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1018436.60
Extraction Timestamp,20250727_181038
Monthly Income,"12,000.00"
Total Investment Amount,"1,394,453.01"
Total Investment Final Value,"4,385,563.99"
Total Investment Profit After Tax,"1,654,203.79"
Effective Annual Return After Tax,3.68%
Weighted Monthly Payment (30 years),"10,225.04"
Weighted Cost (should be ~0),-0.69
Weighted Investment Profit,"1,637,546.30"
Weighted Calculation Converged,Yes
