Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),300
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,486656.93
Extraction Timestamp,20250727_230308
Monthly Income,"12,000.00"
Total Investment Amount,"1,946,655.95"
Total Investment Final Value,"5,095,890.80"
Total Investment Profit After Tax,"1,693,239.73"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"6,712.63"
Weighted Cost (should be ~0),0.23
Weighted Investment Profit,"653,344.28"
Weighted Calculation Converged,Yes
