Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),204
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,450903.45
Extraction Timestamp,20250727_180456
Monthly Income,"12,000.00"
Total Investment Amount,"826,483.80"
Total Investment Final Value,"1,508,443.52"
Total Investment Profit After Tax,"343,007.24"
Effective Annual Return After Tax,3.12%
Weighted Monthly Payment (30 years),"8,202.86"
Weighted Cost (should be ~0),-0.35
Weighted Investment Profit,"621,515.85"
Weighted Calculation Converged,Yes
