Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),216
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,423756.75
Extraction Timestamp,20250727_170940
Monthly Income,"12,000.00"
Total Investment Amount,"773,887.16"
Total Investment Final Value,"1,597,751.20"
Total Investment Profit After Tax,"421,584.73"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"8,691.60"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"818,112.88"
Weighted Calculation Converged,Yes
