Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),312
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,700384.90
Extraction Timestamp,20250727_173847
Monthly Income,"12,000.00"
Total Investment Amount,"1,336,132.10"
Total Investment Final Value,"4,110,862.63"
Total Investment Profit After Tax,"1,518,617.27"
Effective Annual Return After Tax,3.89%
Weighted Monthly Payment (30 years),"9,289.09"
Weighted Cost (should be ~0),-0.28
Weighted Investment Profit,"1,407,867.62"
Weighted Calculation Converged,Yes
