Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),180
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,362802.40
Extraction Timestamp,20250727_154625
Monthly Income,"12,000.00"
Total Investment Amount,"480,668.71"
Total Investment Final Value,"867,032.08"
Total Investment Profit After Tax,"192,573.60"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"8,825.39"
Weighted Cost (should be ~0),0.41
Weighted Investment Profit,"679,331.70"
Weighted Calculation Converged,Yes
