Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),156
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,408309.09
Extraction Timestamp,20250728_103559
Monthly Income,"12,000.00"
Total Investment Amount,"256,308.36"
Total Investment Final Value,"386,325.59"
Total Investment Profit After Tax,"62,930.40"
Effective Annual Return After Tax,2.76%
Weighted Monthly Payment (30 years),"9,284.29"
Weighted Cost (should be ~0),0.13
Weighted Investment Profit,"615,691.77"
Weighted Calculation Converged,Yes
