Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),324
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,1082622.00
Extraction Timestamp,20250727_174054
Monthly Income,"12,000.00"
Total Investment Amount,"1,059,745.79"
Total Investment Final Value,"3,347,427.01"
Total Investment Profit After Tax,"1,261,468.69"
Effective Annual Return After Tax,3.83%
Weighted Monthly Payment (30 years),"11,152.43"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"1,828,254.01"
Weighted Calculation Converged,Yes
