Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),312
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,1096154.47
Extraction Timestamp,20250728_002255
Monthly Income,"12,000.00"
Total Investment Amount,"887,836.65"
Total Investment Final Value,"2,717,862.99"
Total Investment Profit After Tax,"1,003,096.66"
Effective Annual Return After Tax,3.87%
Weighted Monthly Payment (30 years),"11,563.44"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"1,856,163.74"
Weighted Calculation Converged,Yes
