Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),336
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,523439.69
Extraction Timestamp,20250727_184500
Monthly Income,"12,000.00"
Total Investment Amount,"2,125,406.98"
Total Investment Final Value,"6,631,249.53"
Total Investment Profit After Tax,"2,487,009.51"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"6,992.19"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"906,592.83"
Weighted Calculation Converged,Yes
