Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),264
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,671004.68
Extraction Timestamp,20250727_200151
Monthly Income,"12,000.00"
Total Investment Amount,"932,157.79"
Total Investment Final Value,"2,327,534.28"
Total Investment Profit After Tax,"739,137.81"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"9,768.64"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"1,235,842.32"
Weighted Calculation Converged,Yes
