Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),264
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,872420.66
Extraction Timestamp,20250727_231210
Monthly Income,"12,000.00"
Total Investment Amount,"788,147.29"
Total Investment Final Value,"1,851,958.44"
Total Investment Profit After Tax,"561,092.26"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"10,767.01"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"1,379,852.80"
Weighted Calculation Converged,Yes
