Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),96
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,240171.17
Extraction Timestamp,20250727_183317
Monthly Income,"12,000.00"
Total Investment Amount,"2,911.16"
Total Investment Final Value,"2,986.89"
Total Investment Profit After Tax,32.99
Effective Annual Return After Tax,0.28%
Weighted Monthly Payment (30 years),"8,856.33"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"290,243.76"
Weighted Calculation Converged,Yes
