Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),288
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,392177.01
Extraction Timestamp,20250727_162909
Monthly Income,"12,000.00"
Total Investment Amount,"1,933,206.17"
Total Investment Final Value,"4,870,528.82"
Total Investment Profit After Tax,"1,567,861.90"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"6,214.60"
Weighted Cost (should be ~0),0.77
Weighted Investment Profit,"522,794.60"
Weighted Calculation Converged,Yes
