Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),216
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,216
Total Mortgage Interest,291577.11
Extraction Timestamp,20250729_033224
Monthly Income,"12,000.00"
Total Investment Amount,"974,616.73"
Total Investment Final Value,"2,119,016.79"
Total Investment Profit After Tax,"587,729.60"
Effective Annual Return After Tax,3.85%
Weighted Monthly Payment (30 years),"7,306.18"
Weighted Cost (should be ~0),-0.26
Weighted Investment Profit,"617,383.01"
Weighted Calculation Converged,Yes
