Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),324
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,922551.10
Extraction Timestamp,20250727_192543
Monthly Income,"12,000.00"
Total Investment Amount,"1,677,082.84"
Total Investment Final Value,"4,601,558.42"
Total Investment Profit After Tax,"1,591,223.63"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"9,133.47"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"1,210,917.01"
Weighted Calculation Converged,Yes
