Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),288
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,435684.95
Extraction Timestamp,20250727_150711
Monthly Income,"12,000.00"
Total Investment Amount,"1,514,684.54"
Total Investment Final Value,"4,115,171.94"
Total Investment Profit After Tax,"1,397,565.52"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"7,700.00"
Weighted Cost (should be ~0),0.28
Weighted Investment Profit,"941,315.73"
Weighted Calculation Converged,Yes
