Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),204
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,312253.20
Extraction Timestamp,20250727_164533
Monthly Income,"12,000.00"
Total Investment Amount,"943,910.71"
Total Investment Final Value,"1,789,732.93"
Total Investment Profit After Tax,"427,214.98"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"7,349.40"
Weighted Cost (should be ~0),-0.49
Weighted Investment Profit,"504,088.80"
Weighted Calculation Converged,Yes
