Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),120
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,256548.05
Extraction Timestamp,20250727_181841
Monthly Income,"12,000.00"
Total Investment Amount,"79,475.75"
Total Investment Final Value,"96,133.39"
Total Investment Profit After Tax,"7,628.18"
Effective Annual Return After Tax,1.65%
Weighted Monthly Payment (30 years),"8,627.41"
Weighted Cost (should be ~0),0.19
Weighted Investment Profit,"364,388.74"
Weighted Calculation Converged,Yes
