Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),216
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,281661.72
Extraction Timestamp,20250727_191356
Monthly Income,"12,000.00"
Total Investment Amount,"1,105,834.23"
Total Investment Final Value,"2,206,903.78"
Total Investment Profit After Tax,"561,361.30"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"6,953.91"
Weighted Cost (should be ~0),-0.80
Weighted Investment Profit,"486,164.97"
Weighted Calculation Converged,Yes
