Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),252
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,675659.62
Extraction Timestamp,20250727_190155
Monthly Income,"12,000.00"
Total Investment Amount,"1,172,301.40"
Total Investment Final Value,"2,452,757.87"
Total Investment Profit After Tax,"663,589.21"
Effective Annual Return After Tax,3.11%
Weighted Monthly Payment (30 years),"8,698.41"
Weighted Cost (should be ~0),-0.01
Weighted Investment Profit,"851,698.60"
Weighted Calculation Converged,Yes
