Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),312
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,782240.20
Extraction Timestamp,20250727_172137
Monthly Income,"12,000.00"
Total Investment Amount,"1,649,384.34"
Total Investment Final Value,"4,454,309.48"
Total Investment Profit After Tax,"1,518,681.27"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"8,634.54"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"1,094,615.95"
Weighted Calculation Converged,Yes
