Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),120
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,שפיצר
Total Monthly Payments,120
Total Mortgage Interest,287771.00
Extraction Timestamp,20250729_041323
Monthly Income,"12,000.00"
Total Investment Amount,"69,563.19"
Total Investment Final Value,"116,686.03"
Total Investment Profit After Tax,"22,704.79"
Effective Annual Return After Tax,4.60%
Weighted Monthly Payment (30 years),"8,512.65"
Weighted Cost (should be ~0),-0.45
Weighted Investment Profit,"373,994.07"
Weighted Calculation Converged,Yes
