Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),216
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,218616.79
Extraction Timestamp,20250727_181330
Monthly Income,"12,000.00"
Total Investment Amount,"1,046,275.81"
Total Investment Final Value,"2,172,202.73"
Total Investment Profit After Tax,"576,173.05"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"7,099.42"
Weighted Cost (should be ~0),0.45
Weighted Investment Profit,"545,724.65"
Weighted Calculation Converged,Yes
