Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),168
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,321623.01
Extraction Timestamp,20250727_175947
Monthly Income,"12,000.00"
Total Investment Amount,"581,004.70"
Total Investment Final Value,"939,421.13"
Total Investment Profit After Tax,"175,615.72"
Effective Annual Return After Tax,3.02%
Weighted Monthly Payment (30 years),"7,865.78"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"434,995.10"
Weighted Calculation Converged,Yes
